   1   3   6   7  10  12    1.00000000000E+00  -2.30699415247E+02   2.04484007730E-02
   2   4   5   8   9  11   -1.00000000000E+00  -2.30699415247E+02   2.04484007730E-02
   2   3   5   8   9  12    4.41915217229E-01  -2.30701749497E+02   4.55634835102E-02
   1   4   5   8  10  11    4.41915217063E-01  -2.30701749497E+02   4.55634832960E-02
   2   4   5   7  10  11    4.41915215350E-01  -2.30701749498E+02   4.55634833864E-02
   2   3   6   8   9  11    4.41915215117E-01  -2.30701749498E+02   4.55634838141E-02
   1   4   6   7  10  11   -4.41915217229E-01  -2.30701749497E+02   4.55634835102E-02
   2   3   6   7   9  12   -4.41915217063E-01  -2.30701749497E+02   4.55634832960E-02
   1   3   6   8   9  12   -4.41915215350E-01  -2.30701749498E+02   4.55634833864E-02
   1   4   5   7  10  12   -4.41915215117E-01  -2.30701749498E+02   4.55634838141E-02
   2   3   5   7  10  12   -4.45271790134E-01  -2.30696376405E+02   4.47029532122E-02
   1   3   6   8  10  11   -4.45271789902E-01  -2.30696376405E+02   4.47029528869E-02
   1   4   6   8   9  11    4.45271790134E-01  -2.30696376405E+02   4.47029532122E-02
   2   4   5   7   9  12    4.45271789902E-01  -2.30696376405E+02   4.47029528869E-02
   1   2   3   6   7  12   -4.24577186168E-01  -2.30702027488E+02   4.45450439196E-02
   1   3   6   7   8  12   -4.24577182858E-01  -2.30702027489E+02   4.45450446384E-02
   1   2   4   5   8  11   -4.24577186168E-01  -2.30702027488E+02   4.45450439196E-02
   2   4   5   7   8  11   -4.24577182858E-01  -2.30702027489E+02   4.45450446384E-02
   1   6   7  10  11  12   -4.24577177352E-01  -2.30702027485E+02   4.45450458763E-02
   1   5   6   7  10  12   -4.24577175887E-01  -2.30702027485E+02   4.45450466560E-02
   2   5   8   9  11  12   -4.24577177352E-01  -2.30702027485E+02   4.45450458763E-02
   2   5   6   8   9  11   -4.24577175887E-01  -2.30702027485E+02   4.45450466560E-02
   2   3   4   5   8   9   -4.24577038340E-01  -2.30702517650E+02   4.42692503381E-02
   2   3   4   8   9  11   -4.24577037194E-01  -2.30702517651E+02   4.42692508365E-02
   1   3   4   6   7  10   -4.24577038340E-01  -2.30702517650E+02   4.42692503381E-02
   1   3   4   7  10  12   -4.24577037194E-01  -2.30702517651E+02   4.42692508365E-02
   2   4   5   9  10  11   -4.24577030403E-01  -2.30702517647E+02   4.42692519368E-02
   4   5   8   9  10  11   -4.24577029191E-01  -2.30702517647E+02   4.42692520451E-02
   1   3   6   9  10  12   -4.24577030403E-01  -2.30702517647E+02   4.42692519368E-02
   3   6   7   9  10  12   -4.24577029191E-01  -2.30702517647E+02   4.42692520451E-02
   1   2   3   7  10  12    4.21018974095E-01  -2.30704659506E+02   4.46797002788E-02
   1   3   6  10  11  12    4.21018971492E-01  -2.30704659506E+02   4.46797004698E-02
   1   3   6   7   8  10    4.21018970961E-01  -2.30704659504E+02   4.46797005452E-02
   3   5   6   7  10  12    4.21018968523E-01  -2.30704659504E+02   4.46797013826E-02
   1   2   4   8   9  11    4.21018974095E-01  -2.30704659506E+02   4.46797002788E-02
   2   4   5   9  11  12    4.21018971492E-01  -2.30704659506E+02   4.46797004698E-02
   2   4   5   7   8   9    4.21018970961E-01  -2.30704659504E+02   4.46797005452E-02
   4   5   6   8   9  11    4.21018968523E-01  -2.30704659504E+02   4.46797013826E-02
   1   2   3   4   7   8   -3.50753922576E-01  -2.30707270741E+02   3.82251242548E-02
   5   6   9  10  11  12   -3.50753910130E-01  -2.30707270740E+02   3.82251245748E-02
